id,usaf,wban,stname,ctry,fips,state,call,lat,lon,elev,count,max,min,obs
544290-99999,544290,99999,ZUNHUA,CI,CH,,,40.2,117.967,152.0,26,1992,1957,5700
544360-99999,544360,99999,QINGLONG,CI,CH,,,40.4,118.95,228.0,43,2009,1957,14251
544490-99999,544490,99999,SHAN-HAI-KUAN,CI,CH,,,40.0,119.75,27.0,6,1961,1956,1898
544540-99999,544540,99999,SUIZHONG,CI,CH,,,40.35,120.35,18.0,16,1994,1979,2607
544550-99999,544550,99999,SHA-NOU-SO,CH,CI,,,40.483,120.567,,6,1963,1957,857
544710-99999,544710,99999,YINGKOU,CI,CH,,,40.667,122.2,4.0,46,2009,1956,16374
544740-99999,544740,99999,BOGUS CHINESE,CI,CH,,,40.5,122.167,0.0,2,1981,1980,4
544760-99999,544760,99999,TA-MIAO-KOU,CH,CI,,,40.35,122.75,,3,1959,1957,396
544770-99999,544770,99999,XIONG-YUE-CHENG,CI,CH,,,40.167,122.133,1.0,2,1981,1980,3
544830-99999,544830,99999,CAOHEKOU,CI,CH,,,40.883,123.9,235.0,26,1989,1956,9065
544860-99999,544860,99999,SSU-TAI-TZU,CH,CI,,,40.467,123.967,,3,1959,1957,337
544930-99999,544930,99999,KUANDIAN,CI,CH,,,40.717,124.783,261.0,46,2009,1956,16351
544970-99999,544970,99999,DANDONG,CI,CH,,,40.05,124.333,14.0,46,2009,1956,16376
544980-99999,544980,99999,APPROXIMATE LOCALE,CI,CH,,,40.117,124.333,0.0,4,1982,1979,53
545010-99999,545010,99999,BOGUS CHINESE,CI,CH,,,39.833,115.167,0.0,1,1981,1981,1
545110-99999,545110,99999,BEIJING,CI,CH,,ZBAA,39.933,116.283,55.0,49,2009,1945,16861
545180-99999,545180,99999,BAXIAN,CI,CH,,,39.05,116.4,8.0,29,1997,1957,5920
545270-99999,545270,99999,TIANJIN,CI,CH,,,39.1,117.167,5.0,46,2009,1956,16353
545273-99999,545273,99999,BINHAI,CI,CH,,ZBTJ,39.117,117.333,3.0,29,2009,1981,7911
545280-99999,545280,99999,TIAN-JIN/ZHANG-GUI,CI,CH,,,39.133,117.35,3.0,1,1980,1980,2
545290-99999,545290,99999,CHAI-SHANG,CI,CH,,,39.233,117.783,0.0,4,1981,1974,17
545340-99999,545340,99999,TANGSHAN,CI,CH,,,39.65,118.1,29.0,46,2009,1956,16361
545390-99999,545390,99999,LETING,CI,CH,,,39.433,118.9,12.0,44,2009,1957,14363
545430-99999,545430,99999,BOGUS CHINESE,CI,CH,,,39.967,119.8,0.0,3,1981,1979,5
545630-99999,545630,99999,FUXIAN/WAFANGDIAN,CI,CH,,,39.633,121.983,17.0,22,1994,1957,3234
545640-99999,545640,99999,BOGUS CHINESE,CI,CH,,,39.55,121.283,0.0,1,1981,1981,1
545750-99999,545750,99999,CHENG-TZU-TUAN,CH,CI,,,39.5,122.5,,3,1959,1957,400
545770-99999,545770,99999,LU-DA/ZHENG-SHA-HE,CI,CH,,,39.267,122.083,31.0,2,1981,1980,4
545840-99999,545840,99999,CHUANG-HO,CH,CI,,,39.717,123.067,,6,1961,1956,1885
545870-99999,545870,99999,HAIYANG DAO,CI,CH,,,39.05,123.217,10.0,40,2005,1957,12945
546020-99999,546020,99999,BAODING,CI,CH,,,38.85,115.567,19.0,46,2009,1956,16363
546060-99999,546060,99999,SU-NING,CH,CI,,,38.433,115.833,,3,1959,1957,221
546140-99999,546140,99999,HE-JIAN,CI,CH,,,38.433,116.083,0.0,2,1981,1980,2
546160-99999,546160,99999,CANGZHOU,CI,CH,,,38.333,116.833,11.0,32,1995,1956,11434
546180-99999,546180,99999,POTOU,CI,CH,,,38.083,116.55,13.0,13,2009,1997,4230
546230-99999,546230,99999,TANGGU,CI,CH,,,39.017,117.6,4.0,29,1999,1957,5877
546240-99999,546240,99999,HUANGHUA,CI,CH,,,38.383,117.35,4.0,21,1991,1962,5071
546250-99999,546250,99999,QI-KOU,CI,CH,,,38.617,117.55,0.0,5,1962,1957,299
546260-99999,546260,99999,BOGUS CHINESE,CI,CH,,,38.5,117.833,0.0,2,1981,1980,16
546350-99999,546350,99999,BOGUS CHINESE,CI,CH,,,38.5,118.5,0.0,3,1984,1980,9
546430-99999,546430,99999,MOORED VESSEL,CI,CH,,,38.967,119.95,6.0,7,1993,1986,18
546460-99999,546460,99999,MOORED VESSEL,CI,CH,,,38.35,119.683,6.0,6,1994,1989,20
546560-99999,546560,99999,TUOJI ISLAND,CI,CH,,,38.167,120.767,106.0,21,1986,1957,6160
546620-99999,546620,99999,DALIAN,CI,CH,,ZYTL,38.9,121.633,97.0,46,2009,1956,16358
547050-99999,547050,99999,NANGONG,CI,CH,,,37.367,115.383,42.0,28,2001,1961,6109
547140-99999,547140,99999,DEZHOU,CI,CH,,,37.433,116.317,22.0,31,1994,1956,11068
547150-99999,547150,99999,LINGXIAN,CI,CH,,,37.333,116.567,19.0,15,2009,1995,5190
547230-99999,547230,99999,ZHAN-CHENG,CI,CH,,,37.683,117.8,0.0,7,1982,1974,81
547250-99999,547250,99999,HUIMIN,CI,CH,,,37.5,117.533,12.0,46,2009,1956,16365
547260-99999,547260,99999,BIN-XIAN,CI,CH,,,37.467,117.967,0.0,3,1980,1973,7
547360-99999,547360,99999,YONGAN,CI,CH,,,37.55,118.733,6.0,28,1994,1957,5547
547430-99999,547430,99999,NAME UNKNOWN,CI,CH,,,37.683,120.217,0.0,7,1982,1973,65
547450-99999,547450,99999,CANG-SHANG,CI,CH,,,37.367,119.9,1.0,2,1981,1980,2
547510-99999,547510,99999,CHANG DAO,CI,CH,,,37.933,120.717,40.0,24,2009,1986,8446
547530-99999,547530,99999,LONGKOU,CI,CH,,,37.617,120.317,5.0,44,2009,1957,14602
547560-99999,547560,99999,DA-XIN-DIAN,CI,CH,,,37.617,120.9,100.0,1,1981,1981,2
547570-99999,547570,99999,APPROXIMATE LOCATIO,CI,CH,,,37.167,120.167,0.0,5,1981,1977,76
547580-99999,547580,99999,XIA-DIAN,CI,CH,,,37.1,120.317,0.0,1,1979,1979,2
547630-99999,547630,99999,NAME UNKNOWN,CI,CH,,,37.55,121.4,0.0,3,1981,1979,31
547650-99999,547650,99999,YEN-TAI /CHEFOO,CH,CI,,,37.55,121.367,11.9,6,1961,1956,1896
547740-99999,547740,99999,WEIHAI,CI,CH,,,37.45,122.033,61.0,26,1992,1957,5435
547760-99999,547760,99999,CHENGSHANTOU,CI,CH,,,37.4,122.683,47.0,43,2009,1957,14051
548080-99999,548080,99999,XINXIAN,CI,CH,,,36.233,115.667,38.0,44,2009,1957,14530
548230-99999,548230,99999,JINAN,CI,CH,,ZSTN,36.6,117.05,169.0,46,2009,1956,16379
548260-99999,548260,99999,TAI SHAN,CI,CH,,,36.25,117.1,1536.0,46,2009,1956,16346
548270-99999,548270,99999,TAI-AN,CI,CH,,,36.183,117.133,155.0,6,1963,1957,852
548300-99999,548300,99999,LIN-ZI,CI,CH,,,36.867,118.333,55.0,26,1992,1957,5564
548360-99999,548360,99999,YIYUAN,CI,CH,,,36.183,118.15,302.0,41,2009,1961,14454
548430-99999,548430,99999,WEIFANG,CI,CH,,,36.767,119.183,22.0,46,2009,1956,16376
548460-99999,548460,99999,GAO-MI,CI,CH,,,36.383,119.733,0.0,2,1981,1980,11
548520-99999,548520,99999,LAIYANG,CI,CH,,,36.983,120.65,72.0,27,1993,1957,5568
548530-99999,548530,99999,NANWU,CI,CH,,,36.983,120.817,0.0,3,1982,1980,11
548570-99999,548570,99999,QINGDAO,CI,CH,,ZSQD,36.067,120.333,77.0,46,2009,1956,16385
548580-99999,548580,99999,CANG-KOU,CI,CH,,,36.167,120.367,10.0,1,1980,1980,4
548630-99999,548630,99999,HAIYANG,CI,CH,,,36.767,121.167,64.0,42,2009,1959,14242
548680-99999,548680,99999,QIAN-LI ISLAND,CI,CH,,,36.267,121.383,18.0,15,1985,1961,2802
548710-99999,548710,99999,SHIH-TAO,CH,CI,,,36.883,122.417,,6,1961,1956,1894
549060-99999,549060,99999,HEZE/CAOZHOU,CI,CH,,,35.25,115.433,51.0,32,1995,1956,11076
549070-99999,549070,99999,DING-TAO,CI,CH,,,35.067,115.567,0.0,1,1980,1980,1
549090-99999,549090,99999,DINGTAO,CI,CH,,,35.067,115.567,49.0,15,2009,1995,5206
549160-99999,549160,99999,YANZHOU,CI,CH,,,35.567,116.85,53.0,46,2009,1956,16359
549230-99999,549230,99999,MENG YIN,CI,CH,,,35.717,117.917,0.0,1,1981,1981,3
549290-99999,549290,99999,FEZXZAN,CI,CH,,,35.25,117.95,120.0,12,2009,1998,4124
549360-99999,549360,99999,JUXIAN,CI,CH,,,35.55,118.75,109.0,35,2002,1957,6505
549380-99999,549380,99999,LINYI,CI,CH,,,35.05,118.35,86.0,32,1997,1957,10668
549450-99999,549450,99999,RIZHAO,CI,CH,,,35.433,119.533,37.0,44,2009,1957,14869
549460-99999,549460,99999,BOGUS CHINESE,CI,CH,,,35.5,119.833,0.0,2,1981,1980,5
549520-99999,549520,99999,FLASHING LIGHT,CI,CH,,,35.967,120.483,25.0,26,1992,1957,4653
552280-99999,552280,99999,SHIQUANHE,CI,CH,,,32.5,80.083,4280.0,40,2009,1962,12958
552480-99999,552480,99999,LUMARINGBO,CI,CH,,,32.299,84.05,4420.0,28,2000,1973,6790
552790-99999,552790,99999,BAINGOIN,CI,CH,,,31.367,90.017,4701.0,43,2009,1957,13873
552940-99999,552940,99999,P'A-NA,CI,CH,,,32.267,91.667,4724.0,21,2000,1980,4522
552990-99999,552990,99999,NAGQU,CI,CH,,,31.483,92.067,4508.0,46,2009,1956,15826
554370-99999,554370,99999,T'U-KO-ERH-HO-KUNG,CI,CH,,,30.55,81.433,4736.0,28,2000,1973,7218
554720-99999,554720,99999,XAINZA,CI,CH,,,30.95,88.633,4670.0,37,2009,1973,12949
554880-99999,554880,99999,THOKAR GYABLUNG,CH,CI,,,30.333,90.083,,1,1962,1962,1
554930-99999,554930,99999,ZHA-TE-KE-TANG,CI,CH,,,30.733,92.45,4724.0,19,1998,1973,350
555690-99999,555690,99999,LHAZE,CI,CH,,,29.067,87.683,4237.0,20,1999,1980,3099
555780-99999,555780,99999,XIGAZE,CI,CH,,,29.25,88.883,3837.0,44,2009,1957,14557
555850-99999,555850,99999,BOGUS CHINESE,CI,CH,,,-99.999,-999.999,-9999.9,7,1996,1985,78
555910-99999,555910,99999,LHASA,CI,CH,,ZULS,29.667,91.133,3650.0,46,2009,1956,15877
555980-99999,555980,99999,NEDONG,CI,CH,,,29.233,91.767,3657.0,20,1997,1962,312
556640-99999,556640,99999,TINGRI,CI,CH,,,28.633,87.083,4300.0,38,2009,1960,13056
556800-99999,556800,99999,GYANGZE,CI,CH,,,29.0,89.633,3657.0,18,1995,1962,293
556900-99999,556900,99999,CHE-KU,CI,CH,,,28.7,91.633,4336.0,6,1992,1987,48
556960-99999,556960,99999,LHUNZE,CI,CH,,,28.417,92.467,3861.0,41,2009,1961,13568
557730-99999,557730,99999,PAGRI,CI,CH,,,27.733,89.083,4300.0,46,2009,1956,15683
560040-99999,560040,99999,TUOTUOHE,CI,CH,,,34.217,92.433,4535.0,43,2009,1957,14678
560070-99999,560070,99999,...,CH,CI,,,33.417,92.833,951.0,1,1962,1962,24
560160-99999,560160,99999,BIE-LI-XI-DU,CI,CH,,,34.1,95.033,4785.0,18,1990,1973,3278
560180-99999,560180,99999,ZADOI,CI,CH,,,32.9,95.3,4068.0,43,2009,1957,14632
560190-99999,560190,99999,BOGUS CHINESE,CI,CH,,,33.333,95.25,0.0,2,1981,1980,11
560210-99999,560210,99999,QUMARLEB,CI,CH,,,34.133,95.783,4176.0,43,2009,1957,14458
560260-99999,560260,99999,BOGUS CHINESE,CI,CH,,,34.0,96.75,0.0,2,1981,1980,6
560290-99999,560290,99999,YUSHU,CI,CH,,,33.017,97.017,3682.0,46,2009,1956,16268
560330-99999,560330,99999,MADOI,CI,CH,,,34.917,98.217,4273.0,46,2009,1956,16297
560340-99999,560340,99999,QINGSHUI-HE,CI,CH,,,33.8,97.133,4419.0,31,1998,1957,8181
560360-99999,560360,99999,CANG-DUO,CI,CH,,,34.067,98.233,0.0,4,1982,1975,11
560380-99999,560380,99999,SHIQU,CI,CH,,,32.983,98.1,4114.0,22,1998,1962,1175
560410-99999,560410,99999,UNKNOWN,CI,CH,,,34.5,98.883,4175.0,28,1997,1962,3061
560430-99999,560430,99999,BOGUS CHINESE,CI,CH,,,-99.999,-999.999,-9999.9,7,1997,1991,287
560460-99999,560460,99999,DARLAG,CI,CH,,,33.75,99.65,3968.0,46,2009,1956,16327
560650-99999,560650,99999,HENAN,CI,CH,,,34.733,101.6,3501.0,40,2009,1962,13662
560670-99999,560670,99999,JIGZHI,CI,CH,,,33.467,101.483,3350.0,29,1997,1961,8026
560690-99999,560690,99999,BOGUS CHINESE,CI,CH,,,33.5,101.833,0.0,1,1981,1981,4
560740-99999,560740,99999,GA-HAI,CI,CH,,,34.2,102.3,3109.0,9,1997,1989,304
560750-99999,560750,99999,LANG-MU-SI,CI,CH,,,34.1,102.617,3565.0,21,1988,1957,3733
560790-99999,560790,99999,RUOERGAI,CI,CH,,,33.583,102.967,3441.0,40,2009,1962,13877
560800-99999,560800,99999,HEZUO,CI,CH,,,35.0,102.9,2910.0,44,2009,1958,15536
560860-99999,560860,99999,BOGUS CHINESE,CI,CH,,,34.0,103.833,0.0,1,1981,1981,1
560890-99999,560890,99999,BAI-GU-SI,CI,CH,,,33.217,103.9,0.0,6,1981,1973,54
560930-99999,560930,99999,WU-SHAN,CI,CH,,,34.717,104.883,1371.0,37,2000,1956,12029
560960-99999,560960,99999,WUDU,CI,CH,,,33.4,104.917,1079.0,46,2009,1956,16338
561060-99999,561060,99999,SOG XIAN,CI,CH,,,31.883,93.783,4024.0,43,2009,1957,14080
561160-99999,561160,99999,DENGQEN,CI,CH,,,31.417,95.6,3874.0,46,2009,1956,15640
561250-99999,561250,99999,NANGQEN,CI,CH,,,32.25,96.217,4145.0,28,1997,1962,8034
561260-99999,561260,99999,BOGUS CHINESE,CI,CH,,,32.0,96.25,0.0,1,1981,1981,1
561270-99999,561270,99999,BOGUS CHINESE,CI,CH,,,31.5,96.75,0.0,1,1981,1981,1
561320-99999,561320,99999,KAO-JIK,CI,CH,,,32.5,97.933,3657.0,5,1977,1962,202
561370-99999,561370,99999,QAMDO,CI,CH,,,31.15,97.167,3307.0,46,2009,1956,15977
561380-99999,561380,99999,QING-NI-DONG,CI,CH,,,31.3,97.983,0.0,1,1981,1981,1
561440-99999,561440,99999,DEGE,CI,CH,,,31.8,98.567,3185.0,43,2009,1957,14042
561460-99999,561460,99999,GARZE,CI,CH,,,31.617,100.0,3394.0,46,2009,1956,16296
561470-99999,561470,99999,CHUN-LUO-SI,CI,CH,,,31.117,98.683,0.0,5,1982,1974,10
561510-99999,561510,99999,LUO-XUE,CI,CH,,,32.567,100.583,3505.0,25,1997,1973,3498
561520-99999,561520,99999,SERTAR,CI,CH,,,32.283,100.333,3896.0,40,2009,1962,13419
561670-99999,561670,99999,DAWU,CI,CH,,,30.983,101.117,2959.0,31,2009,1979,10551
561710-99999,561710,99999,A-BA,CI,CH,,,32.917,101.7,3170.0,5,1964,1957,578
561720-99999,561720,99999,BARKAM,CI,CH,,,31.9,102.233,2666.0,46,2009,1956,16288
561730-99999,561730,99999,MA-TANG,CI,CH,,,31.85,102.7,3422.0,28,2000,1973,9085
561780-99999,561780,99999,XIAO-JIN,CI,CH,,,31.017,102.367,2426.0,29,1997,1956,2142
561820-99999,561820,99999,SONGPAN,CI,CH,,,32.65,103.567,2852.0,46,2009,1956,15926
561830-99999,561830,99999,MOU-HSIEN /MAOKSIEN,CH,CI,,,31.717,103.883,1571.9,6,1961,1956,1819
561870-99999,561870,99999,WENJIANG,CI,CH,,,30.7,103.833,541.0,5,2009,2005,1603
561880-99999,561880,99999,WENCHUAN,CI,CH,,,31.483,103.583,2042.0,22,1998,1962,1533
561930-99999,561930,99999,PINGWU,CI,CH,,,32.417,104.517,894.0,39,2006,1957,13385
561960-99999,561960,99999,MIANYANG,CI,CH,,,31.45,104.733,522.0,40,2009,1962,13777
562020-99999,562020,99999,JIA-LI,CI,CH,,,30.783,93.4,4876.0,16,1992,1962,309
562270-99999,562270,99999,CHUMDO /CHIENGTO,CH,CI,,,30.1,95.783,2752.0,2,1957,1956,216
562370-99999,562370,99999,BANG-DA,CI,CH,,,30.233,97.4,0.0,1,1981,1981,2
562470-99999,562470,99999,BATANG,CI,CH,,,30.0,99.1,2589.0,46,2009,1956,16199
562510-99999,562510,99999,XINLONG/NYAGRONG,CI,CH,,,30.967,100.2,3500.0,17,1997,1962,294
562570-99999,562570,99999,LITANG,CI,CH,,,30.0,100.267,3950.0,46,2009,1956,16294
562650-99999,562650,99999,QIAN-NING,CI,CH,,,30.5,101.483,3452.0,12,1979,1957,3330
562870-99999,562870,99999,YAAN,CI,CH,,,29.983,103.0,629.0,46,2009,1956,15354
562940-99999,562940,99999,CHENGDU,CI,CH,,ZUUU,30.667,104.017,508.0,46,2009,1956,16311
563120-99999,563120,99999,NYINGCHI,CI,CH,,,29.567,94.467,3001.0,45,2009,1956,15335
563570-99999,563570,99999,DAOCHENG,CI,CH,,,29.05,100.3,3729.0,38,2009,1964,13098
563740-99999,563740,99999,KANGDING,CI,CH,,,30.05,101.967,2617.0,43,2009,1957,14777
563750-99999,563750,99999,HAN-YUAN-JIE,CI,CH,,,29.583,102.617,0.0,6,1982,1974,18
563840-99999,563840,99999,E-BIAN,CI,CH,,,29.4,103.317,0.0,4,1984,1974,11
563850-99999,563850,99999,EMEI SHAN,CI,CH,,,29.517,103.333,3049.0,46,2009,1956,16216
563860-99999,563860,99999,LESHAN,CI,CH,,,29.567,103.767,440.0,26,1998,1962,1762
564410-99999,564410,99999,PA-HEI,CH,CI,,,28.883,98.583,,3,1964,1962,196
564440-99999,564440,99999,DEQEN,CI,CH,,,28.45,98.883,3320.0,46,2009,1956,16162
564590-99999,564590,99999,TU-ZHA,CI,CH,,,28.15,100.933,2743.0,27,1998,1962,1521
564620-99999,564620,99999,JIULONG,CI,CH,,,29.0,101.5,2994.0,46,2009,1956,16252
564625-99999,564625,99999,DAYONG,CI,CH,,ZGDY,29.133,100.483,900.0,1,2008,2008,2
564720-99999,564720,99999,GAN-LUO,CI,CH,,,28.95,102.983,0.0,1,1981,1981,3
564740-99999,564740,99999,MIAN-NING,CI,CH,,,28.583,102.183,0.0,2,1982,1981,2
564750-99999,564750,99999,YUEXE,CI,CH,,,28.617,102.6,1736.0,25,1998,1957,1652
564850-99999,564850,99999,HU-JIA-PU-ZIIA,CI,CH,,,28.517,103.617,1485.0,32,1998,1957,2689
564920-99999,564920,99999,YIBIN,CI,CH,,,28.8,104.6,342.0,48,2009,1944,16801
565330-99999,565330,99999,LA-WAN,CI,CH,,,27.683,98.35,3352.0,27,1998,1961,2072
565430-99999,565430,99999,ZHONGDIAN,CI,CH,,,27.7,99.7,3001.0,24,1998,1961,2329
565480-99999,565480,99999,WEIXI,CI,CH,,,27.217,99.317,2743.0,26,1998,1957,2098
565610-99999,565610,99999,DA-CUN,CI,CH,,,27.85,101.15,0.0,3,1982,1980,5
565620-99999,565620,99999,BOGUS CHINESE,CI,CH,,,27.767,101.483,0.0,2,1980,1974,3
565650-99999,565650,99999,YANYUAN,CI,CH,,,27.433,101.533,2591.0,17,1997,1962,247
565710-99999,565710,99999,XICHANG,CI,CH,,,27.9,102.267,1599.0,48,2009,1944,16736
565760-99999,565760,99999,ZHAO-ZI-BA,CI,CH,,,27.6,102.85,0.0,4,1982,1975,5
565810-99999,565810,99999,TIAN-DI-BA,CI,CH,,,27.7,103.2,0.0,4,1982,1979,21
565860-99999,565860,99999,ZHAOTONG,CI,CH,,,27.333,103.75,1950.0,47,2009,1945,16027
566510-99999,566510,99999,LIJING,CI,CH,,,26.833,100.467,2394.0,48,2009,1944,16845
566640-99999,566640,99999,LA-SHI,CI,CH,,,26.367,101.217,1210.0,27,1998,1962,1868
566710-99999,566710,99999,HUILI,CI,CH,,,26.65,102.25,1788.0,46,2009,1956,16313
566740-99999,566740,99999,NAME UNKNOWN,CI,CH,,,26.517,102.1,0.0,2,1981,1974,3
566810-99999,566810,99999,APPROXIMATE LOCALE,CI,CH,,,26.833,103.167,0.0,1,1981,1981,5
566840-99999,566840,99999,HUIZE,CI,CH,,,26.417,103.283,2110.0,44,2009,1957,14021
566910-99999,566910,99999,WEINING,CI,CH,,,26.867,104.283,2236.0,43,2009,1957,14370
567380-99999,567380,99999,MENG-KA,CI,CH,,,25.217,97.867,2134.0,3,1981,1974,3
567390-99999,567390,99999,TENGCHONG,CI,CH,,,25.117,98.483,1649.0,43,2009,1957,14704
567410-99999,567410,99999,LIU-KU,CI,CH,,,25.783,98.85,2377.0,29,1998,1961,2399
567480-99999,567480,99999,BAOSHAN,CI,CH,,,25.117,99.183,1649.0,48,2009,1944,16099
567510-99999,567510,99999,DALI,CI,CH,,,25.7,100.183,1992.0,48,2009,1943,16558
567630-99999,567630,99999,YUANMOU,CI,CH,,,25.733,101.867,1120.0,46,2009,1956,15223
567680-99999,567680,99999,CHUXIONG,CI,CH,,,25.017,101.517,1820.0,44,2009,1944,14950
567780-99999,567780,99999,KUNMING,CI,CH,,ZPPP,25.017,102.683,1892.0,53,2009,1942,18139
567860-99999,567860,99999,ZHANYI,CI,CH,,,25.583,103.833,1900.0,48,2009,1944,16555
567930-99999,567930,99999,PU-AN,CI,CH,,,25.783,104.95,2133.0,23,1998,1962,1724
568380-99999,568380,99999,RUILI,CI,CH,,,24.017,97.833,776.0,41,2009,1961,14059
568560-99999,568560,99999,JING-DONG,CI,CH,,,24.433,100.85,1676.0,24,1998,1962,1899
568750-99999,568750,99999,YUXI,CI,CH,,,24.45,102.567,1677.0,26,1998,1962,1869
568860-99999,568860,99999,LUXI,CI,CH,,,24.533,103.767,1708.0,41,2009,1961,13671
569450-99999,569450,99999,MENGDING,CI,CH,,,23.567,99.083,512.0,20,1989,1962,6946
569460-99999,569460,99999,GENGMA,CI,CH,,,23.55,99.4,1104.0,20,2009,1990,7120
569510-99999,569510,99999,LINCANG,CI,CH,,,23.95,100.217,1503.0,46,2009,1956,16274
569540-99999,569540,99999,LANCANG,CI,CH,,,22.567,99.933,1054.0,43,2009,1957,14755
569590-99999,569590,99999,JINGHONG,CI,CH,,,22.0,100.783,579.0,43,2009,1957,13946
569640-99999,569640,99999,SIMAO,CI,CH,,,22.767,100.983,1303.0,48,2009,1944,16745
569650-99999,569650,99999,MENG-WANG,CI,CH,,,22.483,101.3,975.0,3,1978,1974,8
569660-99999,569660,99999,YUANJIANG,CI,CH,,,23.6,101.983,398.0,46,2009,1956,16219
569690-99999,569690,99999,MENGLA,CI,CH,,,21.5,101.583,633.0,37,2009,1973,13316
569750-99999,569750,99999,YI-SHA,CI,CH,,,23.317,102.367,1215.0,3,1982,1979,5
569770-99999,569770,99999,JIANGCHENG,CI,CH,,,22.617,101.817,1121.0,37,2009,1973,12875
569790-99999,569790,99999,JIE-JIE,CI,CH,,,22.75,102.733,0.0,3,1981,1973,12
569820-99999,569820,99999,KAI-YUAN,CI,CH,,,23.7,103.233,0.0,2,1981,1980,4
569830-99999,569830,99999,BING-YUAN-JIE,CI,CH,,,23.7,103.833,1524.0,1,1981,1981,2
569850-99999,569850,99999,MENGZI,CI,CH,,,23.383,103.383,1302.0,47,2009,1945,16515
569860-99999,569860,99999,DEHOUJIE,CI,CH,,,23.583,103.867,1423.0,21,2000,1980,6558
569890-99999,569890,99999,HE-KOU,CI,CH,,,22.5,103.95,138.0,18,1981,1956,5433
569940-99999,569940,99999,WENSHAN,CI,CH,,,23.367,104.383,1278.0,25,1998,1962,1957
570050-99999,570050,99999,BOGUS CHINESE,CI,CH,,,34.5,105.5,0.0,1,1980,1980,1
570060-99999,570060,99999,TIANSHUI,CI,CH,,,34.583,105.75,1143.0,40,2003,1956,14330
570140-99999,570140,99999,BEIDAO,CI,CH,,,34.567,105.867,1086.0,5,2009,2005,1546
570160-99999,570160,99999,BAOJI,CI,CH,,,34.35,107.133,610.0,41,2004,1956,14682
570230-99999,570230,99999,CUI-MU,CI,CH,,,34.8,107.867,914.0,10,1979,1962,2910
570250-99999,570250,99999,FENGXIANG,CI,CH,GZ,,34.517,107.383,781.0,5,2009,2005,1416
570260-99999,570260,99999,APPROXIMATE LOCALE,CI,CH,,,34.483,107.95,0.0,3,1981,1979,28
570340-99999,570340,99999,QIAN-XIAN,CI,CH,,,34.533,108.233,335.0,26,1997,1962,3522
570360-99999,570360,99999,XIAN,CI,CH,,ZLXY,34.3,108.933,479.0,46,2009,1956,16341
570460-99999,570460,99999,HUA SHAN,CI,CH,,,34.483,110.083,2063.0,46,2009,1956,16188
570510-99999,570510,99999,CHAO-I,CH,CI,,,34.833,110.167,,3,1959,1957,352
570630-99999,570630,99999,MIAN-CHI,CI,CH,,,34.633,111.667,0.0,2,1981,1980,5
570670-99999,570670,99999,LUSHI,CI,CH,,,34.05,111.033,570.0,46,2009,1956,16365
570680-99999,570680,99999,BOGUS CHINESE,CI,CH,,,34.167,111.5,0.0,4,1982,1979,20
570710-99999,570710,99999,MENGJIN,CI,CH,,,34.817,112.433,333.0,27,2009,1983,9472
570720-99999,570720,99999,MENG-CHING,CH,CI,,,34.817,112.633,,2,1958,1957,194
570730-99999,570730,99999,LUO-YANG,CI,CH,,,34.667,112.417,155.0,20,1983,1956,6869
570770-99999,570770,99999,TIEN-HU,CI,CH,,,34.15,112.1,753.0,22,1991,1961,5145
570780-99999,570780,99999,LYANG,CI,CH,,,34.15,112.467,400.0,2,1980,1979,5
570830-99999,570830,99999,ZHENGZHOU,CI,CH,,ZHCC,34.717,113.65,111.0,45,2009,1957,14946
570890-99999,570890,99999,XUCHANG,CI,CH,,,34.0,113.967,72.0,25,1991,1957,5419
570910-99999,570910,99999,KAIFENG,CI,CH,,,34.75,114.417,67.0,25,1991,1957,5509
570930-99999,570930,99999,NAO-KAO,CI,CH,,,34.833,114.817,0.0,2,1981,1979,3
571060-99999,571060,99999,CHENG-XIAN,CI,CH,,,33.75,105.75,1128.0,37,2000,1956,12023
571270-99999,571270,99999,HANZHONG,CI,CH,,,33.067,107.033,509.0,46,2009,1956,16340
571280-99999,571280,99999,YANG-XIAN,CI,CH,,,33.217,107.55,0.0,4,1982,1979,32
571310-99999,571310,99999,JINGHE,CI,CH,,,34.433,108.967,411.0,4,2009,2006,992
571340-99999,571340,99999,WEN-HUANG-PING,CI,CH,,,33.45,108.25,548.0,31,1997,1957,7994
571370-99999,571370,99999,SHI-QUAN,CI,CH,,,33.05,108.25,0.0,3,1981,1979,16
571430-99999,571430,99999,SHANGXIAN,CI,CH,,,33.917,109.95,748.0,27,1997,1962,3623
571440-99999,571440,99999,CHEN-AN,CI,CH,,,33.417,109.15,610.0,29,1998,1962,7698
571500-99999,571500,99999,APPROXIMATE LOCALE,CI,CH,,,33.483,110.433,0.0,2,1980,1979,4
571560-99999,571560,99999,SHANG-NAN,CI,CH,,,33.533,110.883,914.0,26,1991,1957,5449
571780-99999,571780,99999,NANYANG,CI,CH,,,33.033,112.583,131.0,46,2009,1956,16376
571810-99999,571810,99999,JIAXIAN,CI,CH,,,33.967,113.217,76.0,26,1992,1957,5339
571890-99999,571890,99999,SUI-PING,CH,CI,,,33.15,113.983,57.9,3,1958,1956,720
571930-99999,571930,99999,XIHUA,CI,CH,,,33.783,114.517,53.0,46,2009,1956,16344
572030-99999,572030,99999,WU-TONG-YUAN,CI,CH,,,32.817,105.7,700.0,1,1974,1974,1
572060-99999,572060,99999,GUANG-YUAN,CI,CH,,,32.433,105.8,487.0,8,1981,1956,1846
